# Time    F_t_Re (QM_E17)      F_t_Im (QM_E17)       F_t_Re_erf       F_t_Im_erf  
0.00000000000036000000        0.406764        0.000707         -0.129612         0.000393     
0.00000000000036100000        0.406921        0.003112         -0.129456         0.002798     
0.00000000000036200000        0.407213        0.005508         -0.129163         0.005194     
0.00000000000036300000        0.407642        0.007893         -0.128735         0.007579     
0.00000000000036400000        0.408206        0.010266         -0.128171         0.009952     
0.00000000000036500000        0.408905        0.012624         -0.127472         0.012311     
0.00000000000036600000        0.409738        0.014968         -0.126638         0.014654     
0.00000000000036700000        0.410705        0.017293         -0.125671         0.016980     
0.00000000000036800000        0.411805        0.019600         -0.124571         0.019286     
0.00000000000036900000        0.413038        0.021887         -0.123339         0.021573     
0.00000000000037000000        0.414402        0.024150         -0.121974         0.023836     
0.00000000000037100000        0.415898        0.026390         -0.120479         0.026076     
0.00000000000037200000        0.417523        0.028602         -0.118853         0.028288     
0.00000000000037300000        0.419278        0.030786         -0.117099         0.030473     
0.00000000000037400000        0.421160        0.032940         -0.115216         0.032626     
0.00000000000037500000        0.423170        0.035060         -0.113207         0.034746     
0.00000000000037600000        0.425305        0.037145         -0.111072         0.036831     
0.00000000000037700000        0.427564        0.039192         -0.108812         0.038878     
0.00000000000037800000        0.429946        0.041199         -0.106431         0.040885     
0.00000000000037900000        0.432449        0.043162         -0.103928         0.042849     
0.00000000000038000000        0.435070        0.045080         -0.101306         0.044766     
0.00000000000038100000        0.437809        0.046949         -0.098567         0.046635     
0.00000000000038200000        0.440663        0.048766         -0.095714         0.048452     
0.00000000000038300000        0.443629        0.050528         -0.092747         0.050214     
0.00000000000038400000        0.446705        0.052232         -0.089671         0.051919     
0.00000000000038500000        0.449888        0.053875         -0.086488         0.053562     
0.00000000000038600000        0.453175        0.055454         -0.083201         0.055140     
0.00000000000038700000        0.456563        0.056965         -0.079813         0.056651     
0.00000000000038800000        0.460048        0.058404         -0.076328         0.058091     
0.00000000000038900000        0.463627        0.059769         -0.072750         0.059456     
0.00000000000039000000        0.467295        0.061056         -0.069081         0.060742     
0.00000000000039100000        0.471048        0.062261         -0.065328         0.061948     
0.00000000000039200000        0.474882        0.063382         -0.061494         0.063068     
0.00000000000039300000        0.478792        0.064413         -0.057585         0.064099     
0.00000000000039400000        0.482772        0.065353         -0.053605         0.065039     
0.00000000000039500000        0.486817        0.066197         -0.049560         0.065884     
0.00000000000039600000        0.490921        0.066943         -0.045455         0.066630     
0.00000000000039700000        0.495079        0.067588         -0.041297         0.067274     
0.00000000000039800000        0.499284        0.068127         -0.037092         0.067814     
0.00000000000039900000        0.503530        0.068559         -0.032847         0.068246     
0.00000000000040000000        0.507809        0.068881         -0.028567         0.068567     
0.00000000000040100000        0.512115        0.069090         -0.024262         0.068776     
0.00000000000040200000        0.516440        0.069184         -0.019937         0.068870     
0.00000000000040300000        0.520776        0.069160         -0.015600         0.068846     
0.00000000000040400000        0.525116        0.069018         -0.011260         0.068704     
0.00000000000040500000        0.529452        0.068755         -0.006924         0.068441     
0.00000000000040600000        0.533776        0.068370         -0.002601         0.068056     
0.00000000000040700000        0.538078        0.067862         0.001702         0.067548     
0.00000000000040800000        0.542352        0.067231         0.005975         0.066917     
0.00000000000040900000        0.546587        0.066477         0.010210         0.066163     
0.00000000000041000000        0.550776        0.065599         0.014399         0.065286     
0.00000000000041100000        0.554909        0.064599         0.018532         0.064285     
0.00000000000041200000        0.558978        0.063478         0.022601         0.063164     
0.00000000000041300000        0.562974        0.062236         0.026597         0.061922     
0.00000000000041400000        0.566889        0.060876         0.030512         0.060562     
0.00000000000041500000        0.570713        0.059400         0.034337         0.059086     
0.00000000000041600000        0.574439        0.057810         0.038063         0.057496     
0.00000000000041700000        0.578058        0.056111         0.041682         0.055797     
0.00000000000041800000        0.581563        0.054304         0.045186         0.053991     
